danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist,label
0.51,0.876,-9.101,0.161,0.212,0.0,0.248,0.624,119.702,she's a lady,tom jones,0
0.736,0.379,-13.208,0.0539,0.301,0.345,0.104,0.948,128.399,oye como va,santana,0
0.404,0.695,-6.162,0.034,0.587,0.0383,0.159,0.646,133.136,bell bottom blues,derek & the dominos,0
0.352,0.183,-16.143,0.0278,0.624,0.000254,0.136,0.51,80.517,i won't mention it again,ray price,0
0.404,0.902,-3.88,0.0665,0.577,0.297,0.287,0.497,115.669,layla,derek & the dominos,0
0.565,0.587,-7.393,0.0317,0.0573,0.00493,0.0416,0.966,147.462,love her madly,the doors,0
0.474,0.418,-9.654,0.0299,0.514,0.000343,0.0535,0.504,83.308,cry baby,janis joplin,0
0.728,0.695,-9.058,0.0391,0.519,0.0,0.124,0.836,120.932,here comes that rainy day feeling again,the fortunes,0
0.536,0.734,-14.068,0.0584,0.0785,0.712,0.181,0.689,133.655,mandrill,mandrill,0
0.435,0.295,-9.773,0.0264,0.774,0.0247,0.0769,0.15,141.293,wild horses,the rolling stones,0
0.335,0.262,-13.832,0.0393,0.548,0.0,0.0971,0.203,68.82,how can you mend a broken heart,bee gees,0
0.55,0.722,-11.729,0.0283,0.25,0.0129,0.11,0.716,103.886,riders on the storm,the doors,0
0.638,0.741,-8.474,0.126,0.229,0.0,0.14,0.91,152.956,whatcha see is whatcha get,the dramatics,0
0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169,ain't no sunshine,bill withers,0
0.772,0.397,-8.585,0.0391,0.339,0.00541,0.0753,0.617,97.964,tired of being alone,al green,0
0.681,0.897,-5.44,0.0874,0.672,0.0,0.1,0.852,140.803,can you get to that,funkadelic,0
0.394,0.622,-8.258,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,behind blue eyes,the who,0
0.507,0.478,-10.726,0.0308,0.712,0.0,0.182,0.885,134.603,i'd like to teach the world to sing (in perfect harmony),the new seekers,0
0.756,0.401,-10.7,0.0529,0.587,0.0114,0.0541,0.52,101.976,let's stay together,al green,0
0.458,0.869,-8.381,0.032,0.0969,0.0596,0.357,0.813,91.39,stay with me,faces,0
0.365,0.338,-13.406,0.0322,0.735,0.0,0.104,0.446,79.241,everything i own,bread,0
0.55,0.525,-8.754,0.0275,0.288,0.0172,0.106,0.806,171.172,heart of gold,neil young,0
0.462,0.277,-11.399,0.0315,0.749,7.56e-06,0.409,0.388,131.001,it's four in the morning,faron young,0
0.653,0.507,-17.18,0.0534,0.687,0.0147,0.155,0.831,123.188,a horse with no name,america,0
0.414,0.428,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,tiny dancer,elton john,0
0.864,0.594,-9.421,0.0448,0.156,8.34e-05,0.111,0.841,101.564,i'll take you there,the staple singers,0
0.619,0.22,-13.843,0.0672,0.782,1.19e-05,0.124,0.426,75.143,lean on me,bill withers,0
0.615,0.91,-4.248,0.0347,0.5,0.511,0.281,0.77,111.013,tumbling dice,the rolling stones,0
0.427,0.23,-11.317,0.0353,0.764,1.6e-06,0.327,0.109,83.219,giving up,donny hathaway,0
0.694,0.306,-19.315,0.0353,0.171,0.0736,0.0866,0.521,95.989,after midnight,j.j. cale,0
0.292,0.745,-9.138,0.0463,0.0506,0.125,0.675,0.347,134.077,school's out,alice cooper,0
0.558,0.528,-6.265,0.032,0.625,7.49e-05,0.104,0.606,171.797,alone again (naturally),gilbert o'sullivan,0
0.305,0.849,-4.892,0.0999,0.548,0.000134,0.0995,0.555,134.287,go all the way,raspberries,0
0.552,0.894,-3.835,0.0292,0.328,0.938,0.515,0.968,131.71,happy,the rolling stones,0
0.19,0.344,-12.064,0.0309,0.252,0.327,0.194,0.218,156.888,nights in white satin,the moody blues,0
0.66,0.748,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,burning love,elvis presley,0
0.543,0.682,-6.928,0.0313,0.434,6.75e-06,0.252,0.865,127.31,you wear it well,rod stewart,0
0.645,0.598,-13.18,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,listen to the music,the doobie brothers,0
0.429,0.668,-7.539,0.044,0.208,0.0,0.538,0.398,77.737,all the young dudes,mott the hoople,0
0.431,0.543,-9.96,0.0394,0.122,0.000123,0.0598,0.44,77.507,i'd love you to want me,lobo,0
0.583,0.671,-7.764,0.08,0.443,0.0,0.0597,0.95,78.323,keeper of the castle,four tops,0
0.611,0.583,-14.182,0.0668,0.057,0.0195,0.0857,0.877,100.82,superstition,stevie wonder,0
0.695,0.583,-8.265,0.0303,0.157,7.61e-05,0.0576,0.96,124.61,do it again,steely dan,0
0.455,0.437,-11.411,0.0278,0.314,0.0,0.501,0.724,81.396,rocky mountain high,john denver,0
0.621,0.8,-7.284,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,crocodile rock,elton john,0
0.382,0.727,-6.677,0.0861,0.729,0.0,0.196,0.826,207.266,could it be i'm falling in love,the spinners,0
0.414,0.299,-12.293,0.0303,0.858,0.212,0.128,0.447,88.516,she's got to be a saint,ray price,0
0.743,0.572,-9.627,0.0493,0.186,1.44e-05,0.163,0.675,122.658,love train,the o'jays,0
0.476,0.381,-10.238,0.0342,0.727,0.0,0.0614,0.33,121.948,killing me softly with his song,roberta flack,0
0.575,0.318,-16.729,0.109,0.683,0.000202,0.0934,0.385,104.522,walk on the wild side,lou reed,0
0.768,0.759,-4.472,0.0348,0.134,9.56e-05,0.0531,0.96,124.201,stuck in the middle with you,stealers wheel,0
0.774,0.819,-9.421,0.0901,0.17,0.0,0.0304,0.847,125.047,i can understand it,the new birth,0
0.565,0.403,-12.425,0.0303,0.674,0.0,0.103,0.48,109.62,if we try,don mclean,0
0.688,0.477,-11.945,0.029,0.38,4.93e-05,0.0864,0.897,132.071,daniel,elton john,0
0.415,0.22,-17.47,0.0261,0.878,0.651,0.125,0.268,90.267,and i love you so,perry como,0
0.575,0.912,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,117.399,long train runnin',the doobie brothers,0
0.32,0.62,-9.686,0.0594,0.64,6.36e-05,0.253,0.472,86.327,you can't always get what you want,the rolling stones,0
0.492,0.329,-11.788,0.0274,0.961,0.199,0.0955,0.589,85.196,behind closed doors,charlie rich,0
0.468,0.536,-10.422,0.144,0.024,0.00199,0.269,0.785,126.256,money,pink floyd,0
0.616,0.612,-11.084,0.0275,0.169,0.434,0.101,0.897,114.558,smoke on the water,deep purple,0
0.46,0.518,-11.574,0.0494,0.213,1.39e-06,0.0847,0.51,126.393,there's no me without you,the manhattans,0
0.817,0.794,-8.324,0.0752,0.0563,0.229,0.0687,0.921,116.423,soul makossa,manu dibango,0
0.843,0.48,-11.574,0.0492,0.28,0.000782,0.108,0.762,101.993,if you want me to stay,sly & the family stone,0
0.27,0.577,-8.195,0.0573,0.755,0.123,0.139,0.362,170.254,angel,aretha franklin,0
0.872,0.384,-16.204,0.0388,0.418,0.317,0.0687,0.938,102.597,to know you is to love you,b.b. king,0
0.596,0.464,-11.877,0.027,0.122,8.53e-06,0.229,0.68,106.937,i've got so much to give,barry white,0
0.54,0.797,-10.777,0.0617,0.434,0.165,0.12,0.935,128.291,hang loose,mandrill,0
0.449,0.571,-7.119,0.0492,0.00604,0.701,0.0748,0.448,84.807,rocky mountain way,joe walsh,0
0.24,0.365,-12.226,0.0307,0.708,3.53e-05,0.0844,0.382,170.883,you're the best thing that ever happened to me,ray price,0
0.513,0.396,-13.061,0.0299,0.251,0.177,0.11,0.229,140.208,knockin' on heaven's door,bob dylan,0
0.429,0.554,-6.128,0.0291,0.67,0.000152,0.105,0.407,136.302,angie,the rolling stones,0
0.693,0.845,-8.657,0.0327,0.0455,0.0449,0.0341,0.921,77.181,nutbush city limits,ike & tina turner,0
0.576,0.318,-14.366,0.0286,0.661,7.47e-06,0.167,0.41,103.493,the most beautiful girl,charlie rich,0
0.578,0.848,-6.842,0.0261,0.0563,0.00426,0.0963,0.779,87.246,hello it's me,todd rundgren,0
0.307,0.433,-10.057,0.029,0.388,9.08e-05,0.332,0.224,160.9,dream on,aerosmith,0
0.533,0.155,-16.837,0.0376,0.888,0.0,0.108,0.592,134.019,time in a bottle,jim croce,0
0.674,0.537,-10.971,0.0363,0.566,0.0,0.131,0.809,110.578,jolene,dolly parton,0
0.587,0.401,-11.648,0.0448,0.467,4.84e-06,0.178,0.75,96.975,we're getting careless with our love,johnnie taylor,0
0.331,0.55,-6.483,0.0272,0.605,3.96e-06,0.192,0.429,177.734,piano man,billy joel,0
0.283,0.201,-16.649,0.0322,0.49,0.00248,0.13,0.149,149.531,tubular bells,mike oldfield,0
0.656,0.462,-14.072,0.0373,0.518,0.000137,0.091,0.642,116.049,rikki don't lose that number,steely dan,0
0.728,0.919,-5.751,0.0494,0.0495,0.0,0.152,0.963,130.22,takin' care of business,bachman-turner overdrive,0
0.409,0.946,-2.878,0.0551,0.235,3.45e-05,0.353,0.707,147.094,waterloo,abba,0
0.304,0.305,-10.879,0.0298,0.871,0.00368,0.367,0.464,146.066,annie's song,john denver,0
0.594,0.906,-5.536,0.0594,0.169,0.00122,0.0778,0.892,104.411,rock your baby,george mccrae,0
0.424,0.446,-8.526,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,don't let the sun go down on me,elton john,0
0.808,0.83,-3.995,0.0283,0.613,0.0112,0.198,0.909,102.8,nothing from nothing,billy preston,0
0.73,0.639,-11.025,0.0524,0.0853,0.00221,0.102,0.658,94.395,i shot the sheriff,eric clapton,0
0.614,0.724,-7.521,0.0247,0.217,0.000256,0.146,0.902,97.863,sweet home alabama,lynyrd skynyrd,0
0.376,0.437,-9.106,0.0985,0.762,2.47e-05,0.686,0.465,158.487,distant lover,marvin gaye,0
0.564,0.593,-9.245,0.0328,0.732,0.00366,0.343,0.766,120.753,when will i see you again,the three degrees,0
0.621,0.764,-8.702,0.0578,0.146,4.97e-05,0.161,0.745,102.288,kung fu fighting,carl douglas,0
0.495,0.613,-9.463,0.0239,0.348,0.0058,0.0406,0.924,100.535,laughter in the rain,neil sedaka,0
0.308,0.464,-9.032,0.0279,0.418,2.49e-06,0.143,0.318,103.734,mandy,barry manilow,0
0.249,0.834,-8.21,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,free bird,lynyrd skynyrd,0
0.588,0.405,-12.279,0.0327,0.304,0.00587,0.107,0.625,94.866,i belong to you,love unlimited,0
0.393,0.678,-6.584,0.0377,0.172,0.0,0.0727,0.358,137.527,lady,styx,0
0.387,0.534,-11.809,0.0331,0.586,0.00084,0.607,0.372,92.475,my boy,elvis presley,0
0.404,0.523,-15.7,0.0575,0.685,0.000498,0.282,0.164,133.738,i'm not in love,10cc,0
0.491,0.849,-5.188,0.0309,0.0526,0.0094,0.274,0.932,118.161,hey you,bachman-turner overdrive,0
0.54,0.926,-6.205,0.162,0.0191,0.0,0.651,0.686,144.8,rock and roll all nite,kiss,0
0.614,0.869,-5.092,0.0822,0.443,0.0742,0.318,0.623,122.92,rolling down a mountainside,the main ingredient,0
0.38,0.76,-10.961,0.0378,0.00298,0.0294,0.104,0.491,99.437,sweet emotion,aerosmith,0
0.333,0.634,-7.503,0.0568,0.589,0.00103,0.163,0.544,176.33,let me make love to you,the o'jays,0
0.43,0.375,-9.949,0.0289,0.374,0.376,0.316,0.189,128.791,sailing,rod stewart,0
0.791,0.733,-5.465,0.0633,0.523,0.0016,0.167,0.962,105.853,you sexy thing,hot chocolate,0
0.48,0.427,-7.961,0.0243,0.00315,0.00442,0.338,0.148,80.078,love hurts,nazareth,0
0.616,0.57,-7.797,0.0517,0.0581,0.00142,0.225,0.622,124.721,art for art's sake,10cc,0
0.493,0.586,-13.916,0.046,0.0202,0.00106,0.102,0.656,113.618,slow ride,foghat,0
0.39,0.397,-9.963,0.0513,0.287,0.0,0.207,0.246,144.031,bohemian rhapsody,queen,0
0.679,0.553,-14.687,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,let your love flow,the bellamy brothers,0
0.68,0.53,-13.105,0.0889,0.417,0.011,0.0559,0.352,124.551,locomotive breath,jethro tull,0
0.7,0.726,-7.717,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,show me the way,peter frampton,0
0.513,0.724,-8.536,0.0834,0.112,0.0,0.579,0.691,126.345,livin' for the weekend,the o'jays,0
0.634,0.585,-13.112,0.0305,0.0729,0.0805,0.0953,0.61,113.463,fooled around and fell in love,elvin bishop,0
0.273,0.517,-10.743,0.045,0.586,5.55e-05,0.111,0.288,139.4,tryin' to get the feeling again,barry manilow,0
0.518,0.907,-3.732,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,love really hurts without you,billy ocean,0
0.435,0.459,-12.442,0.0329,0.117,0.000103,0.132,0.383,129.929,crazy on you,heart,0
0.457,0.87,-4.906,0.0711,0.292,1.67e-06,0.117,0.694,81.095,the boys are back in town,thin lizzy,0
0.739,0.806,-5.723,0.0309,0.255,0.000176,0.442,0.807,137.524,mamma mia,abba,0
0.646,0.693,-8.08,0.0436,0.162,5.79e-06,0.263,0.825,115.514,young hearts run free,candi staton,0
0.814,0.672,-12.068,0.0619,0.0435,0.0,0.061,0.933,109.394,play that funky music,wild cherry,0
0.71,0.792,-5.996,0.0453,0.0792,3.32e-05,0.0871,0.858,116.687,devil woman,cliff richard,0
0.595,0.921,-7.329,0.0987,0.179,0.0,0.812,0.937,102.35,you to me are everything,the real thing,0
0.434,0.563,-6.784,0.0268,0.0197,0.000824,0.128,0.275,104.183,if you leave me now,chicago,0
0.827,0.776,-7.489,0.355,0.106,0.0,0.545,0.786,118.02,get up offa that thing,james brown,0
0.354,0.535,-8.876,0.0303,0.627,2.9e-06,0.0808,0.434,110.821,fernando,abba,0
0.801,0.446,-14.605,0.0735,0.74,0.038,0.0832,0.925,97.898,the rubberband man,the spinners,0
0.377,0.681,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,more than a feeling,boston,0
0.682,0.752,-9.521,0.0454,0.476,0.863,0.0768,0.964,81.081,breezin',george benson,0
0.741,0.726,-6.21,0.0376,0.103,6.52e-06,0.0778,0.867,95.606,you make me feel like dancing,leo sayer,0
0.371,0.22,-12.797,0.0324,0.828,1.23e-06,0.195,0.112,118.464,sorry seems to be the hardest word,elton john,0
0.653,0.73,-10.613,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,walk this way,aerosmith,0
0.705,0.743,-6.631,0.042,0.432,0.0133,0.103,0.374,118.552,night moves,bob seger,0
0.543,0.87,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,dancing queen,abba,0
0.482,0.786,-5.735,0.032,0.00321,8.88e-05,0.446,0.793,126.755,carry on wayward son,kansas,0
0.437,0.557,-8.487,0.102,0.33,0.0,0.248,0.683,161.412,the things we do for love,10cc,0
0.763,0.777,-6.932,0.0364,0.281,0.79,0.134,0.929,124.431,daddy cool,boney m.,0
0.63,0.809,-9.756,0.0314,0.0181,0.076,0.273,0.829,95.244,southern nights,glen campbell,0
0.586,0.565,-8.55,0.0541,0.163,0.0,0.107,0.633,128.956,i think we're alone now,the rubinoos,0
0.587,0.599,-13.288,0.0295,0.0389,4.95e-05,0.107,0.867,123.725,lonely boy,andrew gold,0
0.419,0.677,-6.183,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,peace of mind,boston,0
0.548,0.691,-13.553,0.0369,0.015,0.106,0.144,0.667,137.145,barracuda,heart,0
0.531,0.818,-5.358,0.0452,0.0694,0.00949,0.263,0.471,90.767,give a little bit,supertramp,0
0.568,0.575,-7.769,0.029,0.126,0.0001,0.114,0.333,133.093,easy,commodores,0
0.784,0.713,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,best of my love,the emotions,0
0.465,0.907,-6.404,0.113,0.0241,0.00118,0.13,0.681,117.293,black betty,ram jam,0
0.562,0.609,-7.063,0.0271,0.0264,0.0,0.17,0.512,130.753,cold as ice,foreigner,0
0.618,0.965,-6.026,0.0433,0.0595,0.541,0.318,0.917,126.713,i feel love,donna summer,0
0.746,0.76,-6.009,0.105,0.0342,2.18e-05,0.31,0.902,128.976,ma baker,boney m.,0
0.332,0.429,-8.376,0.0287,0.356,3.1e-05,0.0619,0.242,128.091,we're all alone,rita coolidge,0
0.633,0.357,-9.366,0.0264,0.105,0.0,0.133,0.674,104.938,how deep is your love,bee gees,0
0.564,0.354,-15.456,0.0366,0.742,0.00177,0.0887,0.668,140.492,don't ask my neighbors,the emotions,0
0.516,0.271,-12.138,0.0267,0.864,0.037,0.171,0.207,102.036,my way,elvis presley,0
0.589,0.453,-8.912,0.0397,0.703,2.54e-05,0.134,0.513,139.148,just the way you are,billy joel,0
0.538,0.435,-10.767,0.103,0.628,0.0,0.0767,0.568,98.891,ooh boy,rose royce,0
0.707,0.535,-19.793,0.0436,0.113,0.00615,0.0884,0.641,103.644,stayin' alive,bee gees,0
0.692,0.651,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,lovely day,bill withers,0
0.69,0.5,-16.145,0.0909,0.598,0.0288,0.11,0.586,191.539,lay down sally,eric clapton,0
0.475,0.322,-10.687,0.0283,0.367,0.00056,0.11,0.387,93.503,dust in the wind,kansas,0
0.419,0.516,-9.937,0.0335,0.494,4.41e-06,0.148,0.476,97.884,can't smile without you,barry manilow,0
0.531,0.948,-5.438,0.0568,0.006,0.0117,0.694,0.498,136.891,running on empty,jackson browne,0
0.695,0.568,-13.572,0.0294,0.166,0.0,0.125,0.786,111.887,thank you for being a friend,andrew gold,0
0.721,0.521,-8.123,0.0612,0.0707,0.00552,0.127,0.942,123.118,psycho killer,talking heads,0
0.664,0.88,-5.009,0.0326,0.465,1.63e-05,0.0591,0.895,133.898,movin' out (anthony's song),billy joel,0
0.53,0.672,-6.314,0.0293,0.0458,0.0,0.0891,0.519,118.903,it's a heartache,bonnie tyler,0
0.751,0.545,-13.429,0.0394,0.49,0.000342,0.131,0.599,115.848,deacon blues,steely dan,0
0.684,0.675,-8.123,0.0257,0.163,0.0,0.242,0.924,107.064,take a chance on me,abba,0
0.579,0.872,-6.126,0.159,0.159,0.0,0.0935,0.761,76.214,only the good die young,billy joel,0
0.572,0.214,-15.625,0.0293,0.649,0.129,0.125,0.485,95.542,wonderful tonight,eric clapton,0
0.729,0.851,-7.033,0.0362,0.13,0.000912,0.443,0.741,115.118,rivers of babylon,boney m.,0
0.73,0.75,-7.582,0.0341,6.24e-05,0.72,0.354,0.785,122.774,rivers of babylon,boney m.,0
0.763,0.665,-7.914,0.0444,0.542,3.28e-05,0.0972,0.803,108.035,copacabana (at the copa),barry manilow,0
0.486,0.242,-12.029,0.026,0.809,0.000326,0.177,0.0855,74.782,three times a lady,commodores,0
0.64,0.627,-9.048,0.0428,0.00948,0.000134,0.0764,0.793,127.07,just what i needed,the cars,0
0.681,0.664,-8.036,0.0922,0.299,0.0,0.0772,0.729,118.33,hot blooded,foreigner,0
0.617,0.568,-14.255,0.0335,0.0429,0.000254,0.0422,0.949,122.562,love is in the air,john paul young,0
0.524,0.955,-7.081,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,surrender,cheap trick,0
0.783,0.322,-15.091,0.0343,0.215,0.00243,0.114,0.77,128.227,right down the line,gerry rafferty,0
0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,she's always a woman,billy joel,0
0.651,0.648,-11.409,0.0501,0.262,0.0042,0.0655,0.49,156.372,who are you,the who,0
0.837,0.38,-13.341,0.064,0.541,0.00789,0.198,0.892,104.995,dreadlock holiday,10cc,0
0.603,0.886,-7.301,0.0465,0.0418,0.000171,0.295,0.727,114.045,i'm every woman,chaka khan,0
0.741,0.647,-12.878,0.0427,0.108,0.00139,0.0555,0.804,131.097,my life,billy joel,0
0.774,0.641,-10.193,0.0799,0.0765,0.0,0.0867,0.875,113.256,blame it on the boogie,the jacksons,0
0.671,0.501,-13.119,0.0594,0.342,0.0,0.194,0.86,87.04,the gambler,kenny rogers,0
0.495,0.439,-13.212,0.0467,0.44,8.88e-05,0.725,0.353,165.922,too much heaven,bee gees,0
0.836,0.626,-10.143,0.0335,0.0943,0.742,0.153,0.898,114.657,got to be real,cheryl lynn,0
0.863,0.726,-6.649,0.0494,0.415,0.0302,0.0735,0.93,132.574,shake your groove thing,peaches & herb,0
0.77,0.775,-9.571,0.0495,0.0227,0.0025,0.297,0.8,116.917,i will survive,gloria gaynor,0
0.629,0.851,-11.182,0.0294,0.0309,0.303,0.0947,0.961,130.7,you make me feel (mighty real),sylvester,0
0.646,0.625,-8.819,0.0336,0.275,0.0,0.086,0.977,120.656,what a fool believes,the doobie brothers,0
0.734,0.42,-12.036,0.028,0.188,0.242,0.0826,0.462,94.161,oh honey,delegation,0
0.665,0.532,-10.793,0.0277,0.0889,0.0109,0.296,0.81,117.955,tragedy,bee gees,0
0.733,0.794,-10.023,0.0307,0.0614,0.0367,0.33,0.931,148.174,sultans of swing,dire straits,0
0.724,0.725,-6.92,0.0323,0.00102,0.0645,0.0889,0.42,114.725,heart of glass,blondie,0
0.3,0.21,-13.589,0.031,0.964,0.00323,0.124,0.18,86.038,the man with the child in his eyes,kate bush,0
0.607,0.662,-9.456,0.0278,0.0951,8.27e-05,0.125,0.629,107.643,good times roll,the cars,0
0.623,0.666,-9.255,0.0457,0.562,0.000228,0.148,0.729,120.247,the logical song,supertramp,0
0.552,0.265,-15.482,0.0332,0.415,0.0,0.107,0.212,135.476,honesty,billy joel,0
0.823,0.743,-13.98,0.0316,0.00559,0.0306,0.0707,0.966,120.471,hot stuff,donna summer,0
0.703,0.824,-5.17,0.0364,0.0504,9.19e-05,0.097,0.971,135.24,does your mother know,abba,0
0.442,0.921,-5.086,0.0655,0.0532,3.89e-06,0.0767,0.855,162.267,one way or another,blondie,0
0.44,0.932,-3.586,0.0574,0.00861,0.00616,0.0629,0.876,162.403,one way or another,blondie,0
0.87,0.657,-7.32,0.0522,0.149,0.0102,0.053,0.893,110.596,good times,chic,0
0.586,0.7,-9.558,0.0363,0.0589,0.00125,0.0318,0.897,147.245,my sharona,the knack,0
0.463,0.55,-9.513,0.0394,0.459,0.0004,0.0667,0.452,143.475,sail on,commodores,0
0.708,0.774,-6.931,0.0372,0.149,0.00109,0.169,0.903,126.636,voulez-vous,abba,0
0.719,0.922,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,angeleyes,abba,0
0.101,0.776,-6.978,0.053,0.186,0.000154,0.979,0.393,158.096,starry eyes,the records,0
0.291,0.286,-9.854,0.0276,0.581,0.0,0.0876,0.081,83.094,babe,styx,0
0.471,0.862,-7.362,0.0407,0.00686,3.87e-05,0.109,0.621,137.532,dream police,cheap trick,0
0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,highway to hell,ac/dc,0
0.728,0.524,-8.227,0.0255,0.565,0.000131,0.0913,0.511,90.262,do that to me one more time,captain & tennille,0
0.5,0.554,-8.108,0.0354,0.734,3.72e-06,0.312,0.372,84.229,chiquitita,abba,0
0.68,0.678,-11.548,0.0754,0.103,0.00828,0.204,0.251,131.165,video killed the radio star,the buggles,0
0.652,0.433,-12.843,0.0588,0.134,7.37e-06,0.146,0.675,91.471,coward of the county,kenny rogers,0
0.733,0.726,-6.514,0.0371,0.379,2.58e-06,0.471,0.915,120.814,since you been gone,rainbow,0
0.259,0.55,-11.353,0.0324,0.368,1.63e-06,0.329,0.64,193.147,voices,cheap trick,0
0.464,0.461,-6.878,0.0394,0.717,0.0,0.152,0.476,143.645,i don't like mondays,the boomtown rats,0
0.669,0.707,-13.66,0.0478,0.347,0.000716,0.0997,0.806,124.335,ride like the wind,christopher cross,0
0.56,0.825,-6.711,0.0347,0.000785,0.00246,0.0892,0.74,142.669,call me,blondie,0
0.545,0.578,-8.745,0.0406,0.0114,6.57e-05,0.0692,0.819,128.038,cars,gary numan,0
0.514,0.942,-8.433,0.0502,0.282,6.6e-05,0.17,0.912,159.847,what i like about you,the romantics,0
0.362,0.95,-5.281,0.0567,0.0133,0.000107,0.371,0.611,135.818,the spirit of radio,rush,0
0.529,0.932,-7.501,0.0488,0.00251,0.00109,0.136,0.571,138.158,any way you want it,journey,0
0.448,0.13,-16.808,0.0318,0.399,1.05e-05,0.103,0.369,146.689,survive,jimmy buffett,0
0.567,0.945,-7.243,0.0458,0.175,2.6e-06,0.35,0.961,150.792,you may be right,billy joel,0
0.674,0.771,-5.612,0.0246,0.28,0.0318,0.133,0.718,109.618,against the wind,bob seger,0
0.596,0.824,-4.893,0.0361,0.0504,0.129,0.0586,0.786,135.171,atomic,blondie,0
0.651,0.653,-9.731,0.0545,0.365,0.000117,0.0742,0.729,164.912,let my love open the door,pete townshend,0
0.469,0.382,-13.203,0.0374,0.364,0.00025,0.36,0.178,149.994,sailing,christopher cross,0
0.7,0.73,-8.763,0.0311,0.132,0.0,0.133,0.961,130.519,fame,irene cara,0
0.533,0.771,-6.512,0.028,0.0883,0.0,0.0428,0.853,103.262,shandi,kiss,0
0.883,0.923,-6.102,0.0757,0.145,0.0396,0.0407,0.896,108.189,upside down,diana ross,0
0.586,0.906,-8.235,0.0564,0.000837,0.019,0.0958,0.748,122.133,fool for your loving,whitesnake,0
0.739,0.417,-13.345,0.031,0.276,0.0268,0.108,0.279,115.197,i hear you now,jon & vangelis,0
0.78,0.869,-7.255,0.0517,0.0744,0.004,0.0621,0.957,157.902,whip it,devo,0
0.469,0.278,-16.311,0.028,0.248,0.000126,0.133,0.331,169.735,woman in love,barbra streisand,0
0.741,0.92,-4.457,0.0516,0.182,0.122,0.0903,0.739,110.141,i'm coming out,diana ross,0
0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,you shook me all night long,ac/dc,0
0.722,0.538,-11.163,0.0235,0.185,0.000219,0.266,0.682,96.418,more than i can say,leo sayer,0
0.512,0.212,-21.426,0.0483,0.88,0.00573,0.115,0.51,117.756,i believe in you,don williams,0
